t_sec,dist_m,Lap_No,Speed_kmh,Motor_RPM,Battery_V,Current_A
48.16053511705686,802.6755852842809,1,15.228449630956172,1816.1960999148182,45.735275631099015,10.392985369430109
48.76254180602007,812.7090301003345,1,15.855325766665608,1895.1484962979478,45.639024671165906,10.764653523705714
49.36454849498328,822.742474916388,1,15.816113397022832,1895.5486518918103,45.42225043146287,11.662040661745683
49.96655518394649,832.7759197324415,1,16.574488111665335,1985.4782283960699,45.443093726856134,12.140201880015626
50.568561872909704,842.8093645484951,1,15.591501017873775,1868.485194517581,45.53826805229646,13.394806187031618
51.17056856187291,852.8428093645485,1,15.880717943317444,1899.5988905366062,45.38890686493562,14.339054019305168
51.77257525083613,862.876254180602,1,16.04583534632605,1920.7511795404114,45.291595970910095,15.28128691507817
52.374581939799334,872.9096989966556,1,17.383254686644914,2088.91344241709,45.39470891418494,15.702921534204703
52.97658862876254,882.9431438127091,1,17.93777059497053,2158.8746788841863,45.23941631362217,17.084821432868065
53.57859531772576,892.9765886287626,1,17.72036025315909,2114.8086461694966,45.14530985306309,17.709406959418434
54.180602006688964,903.0100334448161,1,19.73685346634786,2365.446138624764,45.0815676903426,18.16971949184072
54.78260869565218,913.0434782608696,1,19.05875111323955,2274.5824535315815,45.22568465979098,18.30708391084501
55.38461538461539,923.0769230769231,1,20.445887663250943,2451.257576267666,45.17883766988921,17.75231098405811
55.9866220735786,933.1103678929767,1,20.348266471835093,2431.992164812994,45.0535267281059,17.457405473377825
56.58862876254181,943.1438127090302,1,22.08322892069087,2646.7871594539865,45.289921431897405,17.28345063129002
57.190635451505024,953.1772575250836,1,21.71057206673082,2613.3422962711848,45.03291473699945,16.80349208841166
57.79264214046823,963.2107023411372,1,23.039833885414723,2772.626613523178,45.065130523108714,15.844462696869694
58.39464882943144,973.2441471571907,1,23.324126859894136,2814.1700741186164,45.07675710580811,14.428434730601232
58.996655518394654,983.2775919732442,1,24.012741890354093,2875.8141406984514,45.13922715980282,13.998104672956678
59.59866220735786,993.3110367892976,1,23.97993209772657,2865.4077915680114,44.928863372953025,12.933181824706901
60.200668896321076,1003.3444816053512,2,26.416559676107692,3152.5818306083506,45.028614362345756,11.760684667851484
60.802675585284284,1013.3779264214047,2,26.374545099894952,3159.6166007855113,45.03602091732601,11.348003066156592
61.4046822742475,1023.4113712374582,2,28.43296881223158,3420.1571923641063,44.87442788019374,10.833789905493422
62.006688963210706,1033.4448160535117,2,28.05862116096163,3354.4253910585508,44.9157835805188,10.349922056895752
62.60869565217392,1043.4782608695652,2,29.58939614173317,3540.2630830937696,44.80943237273218,10.551779760428863
63.21070234113713,1053.5117056856188,2,30.79370371519926,3675.8455327564093,44.851064914852934,10.157730962189142
63.812709030100336,1063.5451505016722,2,30.893655412798577,3688.5588641801914,44.93087670656322,10.263318081149245
64.41471571906355,1073.5785953177258,2,32.30714077073653,3866.84918426165,44.73522471697065,10.904925523630311
65.01672240802677,1083.6120401337794,2,33.29836997938739,3989.753335244378,44.69791680037979,11.299546962680685
65.61872909698997,1093.6454849498327,2,34.38373555439791,4152.670399965756,44.656481651988464,12.59467340071338
66.22073578595318,1103.6789297658863,2,35.040160560219924,4185.50533835244,44.5518137316176,13.549346274807245
66.8227424749164,1113.71237458194,2,35.247862180514296,4235.501211641497,44.51378216629324,13.600478164908738
67.4247491638796,1123.7458193979933,2,37.103067080619226,4452.213305141508,44.56025598009936,14.94500592651043
68.02675585284281,1133.7792642140469,2,36.88522563261096,4414.357406465352,44.440184417027915,16.283118052943017
68.62876254180603,1143.8127090301005,2,38.26044479450957,4594.769494784446,44.6218978741162,17.308437995296632
69.23076923076924,1153.8461538461538,2,38.182870555132844,4567.007495294882,44.50134198390936,17.444759774105243
69.83277591973244,1163.8795986622074,2,39.657522767992795,4752.233490257592,44.44235580888539,17.87997534155894
70.43478260869566,1173.913043478261,2,39.99643635240022,4807.215622130197,44.467189822647946,18.42736654027399
71.03678929765887,1183.9464882943143,2,40.395827963532305,4852.596101444032,44.35339930262141,17.78246626551464
71.63879598662209,1193.979933110368,2,41.13464425154677,4955.34117263302,44.34512411017182,17.34423582169881
72.24080267558529,1204.0133779264215,2,42.90345335116378,5171.32113451085,44.42259812474307,17.290644187182895
72.8428093645485,1214.046822742475,2,42.445545988648796,5102.80461123671,44.27990859523543,16.316570815835416
73.44481605351172,1224.0802675585285,2,41.64579207320865,4993.716515530912,44.467697884429406,16.19452128980784
74.04682274247492,1234.113712374582,2,43.4723744395034,5219.5711516145375,44.45216152575206,15.327350159113186
74.64882943143813,1244.1471571906354,2,44.775355397887154,5382.669885550205,44.22854243237794,13.404561416318105
75.25083612040135,1254.180602006689,2,43.61680087722457,5225.311317448745,44.26144140862579,12.73939700091239
75.85284280936456,1264.2140468227426,2,44.21904999767293,5292.736854845694,44.23307243492363,12.589921816043397
76.45484949832776,1274.247491638796,2,44.81117605006719,5358.622725123971,44.08700918119739,11.489277152708196
77.05685618729098,1284.2809364548496,2,45.71971893750048,5473.218117055408,44.250168871152326,10.598626277524863
77.65886287625419,1294.3143812709031,2,45.39608969278618,5442.199593775797,44.04665992342628,10.1802824796021
78.26086956521739,1304.3478260869565,2,45.503385970932854,5473.204194607123,44.14372366184382,9.576264361923542
78.8628762541806,1314.38127090301,2,44.957974826751936,5388.378112582383,44.19198487930219,9.980640930133365
79.46488294314382,1324.4147157190637,2,45.47480288154677,5450.249938695423,44.013343685075434,10.723411324636318
80.06688963210703,1334.448160535117,2,44.1419658723399,5303.651114095461,43.89960229540482,11.122921662578378
80.66889632107024,1344.4816053511706,2,43.94013746508737,5272.701486669659,44.17930120229139,11.163601034216697
81.27090301003345,1354.5150501672242,2,44.1545929193177,5307.175131310471,43.960810581075364,11.682061683542514
81.87290969899666,1364.5484949832776,2,43.42981945212906,5205.795982683025,44.05245683450263,12.865933712354645
82.47491638795987,1374.5819397993312,2,43.633625611547906,5234.289638931446,43.96024771940409,13.993833710996247
83.07692307692308,1384.6153846153848,2,43.601886454966554,5229.087911548951,43.71212548622815,14.849486707246166
83.6789297658863,1394.6488294314381,2,43.15090148972603,5177.165462398547,43.81667470383758,15.805819229890833
84.28093645484951,1404.6822742474917,2,44.08243178380346,5296.4639285775565,43.771986361637836,16.54079039143381
84.88294314381271,1414.7157190635453,2,43.03471146567101,5170.631437768374,43.684732343740514,17.226526589818693
85.48494983277592,1424.7491638795987,2,41.06809935638268,4929.735993105334,43.63872159039083,18.172432467984287
86.08695652173914,1434.7826086956522,2,40.66609781275,4867.0026001985625,43.649113657181154,18.159858685732065
86.68896321070235,1444.8160535117058,2,40.27309267226117,4844.25640496717,43.52279475747772,18.113661821346163
87.29096989966555,1454.8494983277592,2,39.74834002751395,4788.543265136528,43.61478699008798,18.03560705375125
87.89297658862877,1464.8829431438128,2,38.005259926104166,4556.927785169683,43.545650897034015,17.30384601981831
88.49498327759198,1474.9163879598664,2,37.7088133759426,4523.324841234003,43.69699831424629,17.064964279158048
89.09698996655518,1484.9498327759197,2,37.84312189872681,4537.229460449113,43.68534540282113,15.39633476821004
89.6989966555184,1494.9832775919733,2,37.273456346168125,4471.02178800887,43.439181575089336,15.367149297689219
90.30100334448161,1505.016722408027,2,36.571652657247746,4386.748202109837,43.42466903893386,14.039983514506545
90.90301003344483,1515.0501672240803,2,35.50858032887815,4265.3135011203385,43.6562856606311,13.219939841084269
91.50501672240803,1525.0836120401339,2,34.54990144940359,4142.054197463869,43.29883229196929,12.192362631869237
92.10702341137124,1535.1170568561874,2,33.727340567503894,4041.7159539414993,43.394406904045596,11.022374812372188
92.70903010033446,1545.1505016722408,2,33.08593955428956,3978.9446411731387,43.35963909862872,10.926891859151374
93.31103678929766,1555.1839464882944,2,31.312079046838285,3766.014016888697,43.299830727817394,10.298385682221625
93.91304347826087,1565.217391304348,2,30.362924429563495,3642.654089131239,43.23570749664522,10.185550704659256
94.51505016722409,1575.2508361204013,2,29.604010050355967,3537.5982775411467,43.21727294371477,10.172062361762217
95.1170568561873,1585.284280936455,2,28.261579547790873,3371.312763370084,43.09508208329538,10.799514466925327
95.7190635451505,1595.3177257525085,2,27.36038259539589,3294.6984917332625,43.24902654427373,10.366663165550841
96.32107023411372,1605.3511705685619,2,26.867282138390635,3224.4733227516467,43.44841026783159,10.906534529592355
96.92307692307693,1615.3846153846155,2,25.66992372837641,3063.364833076607,43.163421664810585,11.913918155364186
97.52508361204013,1625.418060200669,2,25.10512155503989,3007.668314889075,43.20856796539487,13.204324971898142
98.12709030100335,1635.4515050167224,2,24.397852914053914,2934.1149631093945,43.105100952648144,14.003853505210268
98.72909698996656,1645.484949832776,2,22.806113668370585,2724.3719361776875,43.17049054989408,14.456943201137936
99.33110367892978,1655.5183946488296,2,23.25135420791558,2779.2094781278993,43.134601154977,15.597278654387697
99.93311036789298,1665.551839464883,2,22.281437917819204,2675.734261618062,43.172641816780356,16.509098435858668
100.5351170568562,1675.5852842809365,2,21.376381394810625,2576.703475100055,42.99776365701329,17.344225679202555
101.13712374581941,1685.6187290969901,2,21.025839991026846,2519.9863184336514,42.80576506477951,17.68519507681297
101.73913043478261,1695.6521739130435,2,19.826001021020147,2377.0642963331634,42.92098420500085,17.98112421753824
102.34113712374582,1705.685618729097,2,19.024331784650535,2275.97790451486,42.94644951628262,18.3496575781496
102.94314381270904,1715.7190635451507,2,18.17749861025607,2175.045684995814,42.99009725105137,18.111141279272296
103.54515050167225,1725.752508361204,2,18.258128699268994,2188.465045196088,42.87921911997657,17.150065761213817
104.14715719063545,1735.7859531772576,2,17.770239493011605,2139.520343407761,42.81871456645244,16.614724122144327
104.74916387959867,1745.8193979933112,2,16.272853636114817,1973.746080026126,42.70225084715071,15.601571882456003
105.35117056856188,1755.8528428093646,2,15.468367987928149,1873.6625644920775,42.68278729371215,14.380166171921253
105.95317725752508,1765.8862876254182,2,16.503976315461752,1974.8720047363433,42.689195478342015,14.622016276212168
106.5551839464883,1775.9197324414718,2,15.805819915560598,1885.5549530724647,42.753895630661006,13.194769604925138
107.15719063545151,1785.953177257525,2,15.497991940720532,1867.6261173741284,42.54998015699962,12.22546335913013
107.75919732441473,1795.9866220735787,2,15.721962083929904,1896.3787576539187,42.44841212882064,11.279898936843932
108.36120401337793,1806.0200668896323,2,15.121636937711484,1812.0610179749938,42.67251359263773,10.867223397923325
108.96321070234114,1816.0535117056857,2,14.898332450412477,1768.49813258257,42.750697160276395,10.169393083511126
109.56521739130436,1826.0869565217392,2,15.281270111735823,1846.8350386634306,42.656958532189314,9.850678974259926
110.16722408026757,1836.1204013377928,2,15.931182037831825,1931.2614669108834,42.56474771975273,10.295742466357478
110.76923076923077,1846.1538461538462,2,15.564558729176978,1878.5017040405808,42.65025338859748,10.40722584968632
111.37123745819399,1856.1872909698998,2,16.51653936426691,1968.7955958272798,42.55784521436966,10.708475022717927
111.9732441471572,1866.2207357859534,2,15.115331596200267,1826.063018957134,42.30531198650363,10.989958242755547
112.5752508361204,1876.2541806020067,2,16.016858651866325,1919.6663211204839,42.468988102360015,11.483488515566053
113.17725752508362,1886.2876254180603,2,16.300813125773903,1953.6778141547607,42.347736431490475,13.162201229821925
113.77926421404683,1896.321070234114,2,16.062677272650838,1926.2606465466924,42.32578156398399,13.839288306323972
114.38127090301005,1906.3545150501673,2,16.121583558587016,1942.7352607399864,42.23586648972485,14.732276285002701
114.98327759197325,1916.3879598662209,2,16.20155744049483,1941.9608131176053,42.329749522726466,15.965391831137916
115.58528428093646,1926.4214046822744,2,17.894162286789168,2124.331906472636,42.08359092868744,17.00901202056706
116.18729096989968,1936.4548494983278,2,17.8316010713257,2135.36296359691,42.27479848584762,17.374915812450226
116.78929765886288,1946.4882943143814,2,18.83494881542405,2265.405654008495,42.16824166779688,17.523320063324217
117.3913043478261,1956.5217391304348,2,19.225209766062708,2301.45673638121,42.035176365097925,17.707274023572747
117.99331103678931,1966.5551839464883,2,19.944814423448502,2387.8273858901684,42.13838165974152,17.507452158317
118.59531772575252,1976.588628762542,2,19.43732745400172,2343.6526605816935,42.034331910340384,17.923078393603905
119.19732441471572,1986.6220735785953,2,21.595367783783097,2597.2476928428073,41.99508510718018,17.685759263657914
119.79933110367894,1996.6555183946489,2,22.261016243157233,2678.405966056025,42.06593262672674,16.555407386079914
120.40133779264215,2006.6889632107025,3,23.14016436635112,2787.1995676734196,41.97641445999893,16.430278421546376
121.00334448160535,2016.7224080267558,3,22.815813238398224,2730.222068867707,42.051836575320095,15.239775539627425
121.60535117056857,2026.7558528428094,3,23.50977589342655,2833.113819643815,41.83690322486109,14.512353193413295
122.20735785953178,2036.789297658863,3,25.022893677207463,3005.6635857683696,41.899057104635894,13.639180032462432
122.809364548495,2046.8227424749164,3,25.405780858409454,3052.318053995555,41.81889032622928,12.80201050360926
123.4113712374582,2056.85618729097,3,27.04282068055638,3252.927818917156,41.8137666835113,11.522084035970966
124.01337792642141,2066.8896321070233,3,27.164297871160077,3263.153475921738,41.84586827280994,11.750531876085622
124.61538461538463,2076.923076923077,3,28.761280136811106,3456.829257515166,41.902160049725346,10.862385428692221
125.21739130434784,2086.9565217391305,3,29.298428295587144,3500.6034535667127,41.63151358054435,10.12301863285203
125.81939799331104,2096.989966555184,3,30.552385794432475,3663.1087779169343,41.536490830416234,9.566831927974864
126.42140468227426,2107.0234113712377,3,31.06643803660511,3728.5570941269825,41.853723727113,10.453282581481462
127.02341137123747,2117.056856187291,3,31.941804062556198,3840.609835508357,41.539264008277186,10.774484879958885
127.62541806020067,2127.0903010033444,3,32.74093514839394,3924.9548792177316,41.627334294078,11.122042491320267
128.2274247491639,2137.123745819398,3,33.268340410526186,4000.919741715729,41.59517975567765,11.611758472316234
128.8294314381271,2147.1571906354516,3,34.302343179293345,4120.385194307893,41.71298878353333,12.416163632489715
129.4314381270903,2157.190635451505,3,35.15798646721985,4218.99094723015,41.36906057379689,13.277987974495508
130.03344481605353,2167.2240802675587,3,36.630181430865605,4385.212484980675,41.539929652274786,14.543156431981128
130.63545150501673,2177.257525083612,3,37.159162156691266,4460.166956183071,41.416181995779944,16.00993902656866
131.23745819397993,2187.2909698996655,3,37.963761448528274,4558.932159701904,41.47828611880723,16.656343354521038
131.83946488294316,2197.3244147157193,3,38.70977762047942,4653.209736055783,41.43908533407268,17.160517401110937
132.44147157190636,2207.3578595317726,3,39.40597509347007,4715.733986786134,41.49738341566855,17.503547077697043
133.04347826086956,2217.391304347826,3,39.08655017307674,4682.418707165405,41.37980498581685,17.681092056972897
133.6454849498328,2227.42474916388,3,41.08475743963045,4927.726378874923,41.1878652847577,17.9606463536147
134.247491638796,2237.458193979933,3,40.1872367102974,4828.3785114273705,41.18075328811482,18.0366246414089
134.8494983277592,2247.4916387959865,3,41.93356977566486,5018.753086660134,41.32862331142822,18.365477708041418
135.45150501672242,2257.5250836120404,3,41.94273208269841,5052.64419389717,41.2906673752342,17.340698531553006
136.05351170568562,2267.5585284280937,3,41.935539022646104,5036.502080115865,41.2480584105409,15.699659858152952
136.65551839464885,2277.591973244147,3,43.62474345542941,5242.151399273726,41.138124227054796,14.99422902831776
137.25752508361205,2287.625418060201,3,43.66818707214284,5241.40129791976,41.19871391687127,14.040800060519947
137.85953177257525,2297.6588628762543,3,43.543496924362636,5221.6301544007065,40.994412970735986,12.878317153234685
138.46153846153848,2307.6923076923076,3,44.08552315446468,5287.6851369699525,41.16327690883481,12.329585541949475
139.06354515050168,2317.7257525083614,3,44.44475482098264,5333.471889964979,41.05817665792722,11.355150375720287
139.66555183946488,2327.759197324415,3,44.877795087787376,5387.572106894638,41.01931187505708,11.045941973020913
140.2675585284281,2337.792642140468,3,45.50602778698427,5445.994452497063,40.991039494609545,10.397694901632786
140.8695652173913,2347.826086956522,3,44.46583810520732,5342.64240098084,41.01569389826889,10.439558587342527
141.4715719063545,2357.8595317725753,3,44.88733964600079,5385.541456354948,41.10427803763427,10.152742937779982
142.07357859531774,2367.8929765886287,3,44.56943036226357,5354.012533675289,40.84210665687683,9.777495253442416
142.67558528428094,2377.9264214046825,3,44.555443867153386,5338.06258201154,40.870424931595274,10.368152251966459
143.27759197324417,2387.959866220736,3,45.7995970723061,5496.350795389866,40.83992987966058,10.898996779798319
143.87959866220737,2397.9933110367892,3,44.543078357569456,5347.4803193445905,40.80102157096972,12.01870613876943
144.48160535117057,2408.026755852843,3,44.18656921992419,5302.032761517024,40.77778006393519,12.499123765438089
145.0836120401338,2418.0602006688964,3,43.90487253093015,5274.07061605091,40.67900481801819,13.631710815545325
145.685618729097,2428.09364548495,3,43.76652565075014,5242.914894419507,40.84237672346086,14.698851312309971
146.2876254180602,2438.1270903010036,3,42.56227111863491,5128.433908417784,40.616245365591816,15.664850747599822
146.88963210702343,2448.160535117057,3,43.21767290543257,5199.7755771267075,40.52387771243195,16.565369535998837
147.49163879598663,2458.1939799331103,3,41.69040835593106,5003.649162813553,40.55621703986225,16.54732296145622
148.09364548494983,2468.227424749164,3,40.486741050262374,4853.777700816285,40.73768242012536,18.06635709933964
148.69565217391306,2478.2608695652175,3,42.06459833278746,5051.347513404339,40.525391158649825,17.88697993447691
149.29765886287626,2488.294314381271,3,40.227540143873355,4823.519046650462,40.38577649275054,17.890905484300653
149.89966555183946,2498.3277591973247,3,39.64439660405981,4744.962754812017,40.454558871246824,17.360114150519983
150.5016722408027,2508.361204013378,3,38.81109881745569,4649.883968376583,40.63275124184703,17.630445151273143
151.1036789297659,2518.3946488294314,3,38.56030257553017,4627.9904458111505,40.55203276414674,16.63057552450807
151.70568561872912,2528.428093645485,3,37.897658530963795,4555.202033259639,40.53403290680021,16.10423716819172
152.30769230769232,2538.4615384615386,3,37.07706487254187,4453.810164456572,40.31656485075343,15.287717680976465
152.90969899665552,2548.494983277592,3,36.0491622640553,4329.62160905271,40.51218180348692,14.228461437940464
153.51170568561875,2558.5284280936457,3,36.053728033269664,4320.579090126276,40.38692165582625,13.573913692565156
154.11371237458195,2568.561872909699,3,34.53685396031228,4141.166453716329,40.52264933304862,13.001633625815083
154.71571906354515,2578.5953177257525,3,33.25149918532609,3969.913213185651,40.278836498987694,11.923544099238002
155.31772575250838,2588.6287625418063,3,33.03816283179595,3972.87058943103,40.28474128032045,10.840356353461733
155.91973244147158,2598.6622073578596,3,32.247509111428556,3881.2124796066855,40.26208601837249,10.662369723077452
156.52173913043478,2608.695652173913,3,31.62356435798405,3793.4774931404677,40.137937055080975,10.079013713518536
157.123745819398,2618.729096989967,3,29.35779056864275,3516.8601696206124,40.10343567144562,9.62555792958533
157.7257525083612,2628.76254180602,3,28.384377997702313,3404.6345843557597,40.0837533230202,10.1932280206056
158.32775919732444,2638.7959866220735,3,27.78157714266485,3335.067653449301,39.98962115279161,10.54077282032102
158.92976588628764,2648.8294314381274,3,27.304852882716425,3274.011653368898,40.12252061193661,10.692508974468051
159.53177257525084,2658.8628762541807,3,25.794022824042884,3091.761820349617,39.994218735787506,11.777489952538396
160.13377926421407,2668.896321070234,3,25.658958889222134,3067.9557585917883,39.978743441509096,12.872633471087358
160.73578595317727,2678.929765886288,3,24.67886671099187,2969.2125012897536,40.08394683463681,13.457696312981081
161.33779264214047,2688.9632107023413,3,23.868179656846262,2847.05738848797,39.79746704536699,14.318904279768548
161.9397993311037,2698.9966555183946,3,23.382285256785504,2809.0138953767714,39.98858043781437,15.203863734478109
162.5418060200669,2709.0301003344484,3,22.36936627238861,2691.579109542523,39.794871742477696,16.568007184145095
163.1438127090301,2719.063545150502,3,21.244295496831857,2555.737463743103,39.96260280339082,16.901098860196164
163.74581939799333,2729.096989966555,3,20.671684154684385,2473.200222832772,39.69053894131063,17.81196485949372
164.34782608695653,2739.130434782609,3,19.227775940396768,2305.734276121255,39.75062492189586,18.187558882603803
